,X,Y
ORB,-0.266,0.6616
ORB,-0.306,0.7268
ORB,-0.2695,-0.5935
ORB,-0.2358,0.7194
ORB,-0.2294,0.801
PUPIL,-0.2262,0.1181
ORB,-0.1857,-0.6987
PUPIL,-0.1966,0.0245
PUPIL,-0.1826,0.0055
PUPIL,-0.1741,-0.0555
PUPIL,-0.2065,0.2258
ORB,-0.1581,0.7049
PUPIL,-0.1871,0.0995
PUPIL,-0.1407,0.1205
ORB,-0.1849,0.7633
ORB,-0.1608,0.8164
ORB,-0.1549,-0.7006
PUPIL,-0.1429,-0.0349
PUPIL,-0.1548,-0.0303
PUPIL,-0.1499,0.0789
PUPIL,-0.1056,0.1915
PUPIL,-0.1153,0.2411
ORB,-0.125,0.7132
PUPIL,-0.1064,0.145
ORB,-0.0782,0.8348
ORB,-0.0821,-0.638
ORB,-0.1033,0.7431
ORB,-0.0847,-0.729
PUPIL,-0.0719,0.0021
PUPIL,-0.0473,0.2861
PUPIL,-0.0375,0.2059
PUPIL,-0.0823,0.0799
PUPIL,-0.0228,-0.0731
PUPIL,-0.035,0.1749
ORB,-0.0126,0.7545
PUPIL,-0.0625,-0.0811
PUPIL,-0.0408,-0.0216
PUPIL,-0.0019,0.0641
ORB,-0.0236,-0.5952
ORB,-0.0038,0.8551
PUPIL,0.0044,0.1116
PUPIL,0.0094,0.0394
PUPIL,-0.0325,0.1625
ORB,-0.0125,-0.6213
ORB,0.0279,-0.7671
PUPIL,0.0212,0.2401
ORB,0.0182,-0.6809
PUPIL,0.0236,-0.0871
ORB,0.0539,0.7005
ORB,0.033,0.8457
PUPIL,0.0799,0.1133
PUPIL,0.0767,0.0524
PUPIL,0.0818,0.1541
PUPIL,0.066,0.2052
ORB,0.0953,0.7779
PUPIL,0.082,0.1276
PUPIL,0.0981,-0.1023
PUPIL,0.131,-0.0351
PUPIL,0.1314,0.2278
ORB,0.1159,0.6803
ORB,0.1009,-0.63
ORB,0.0932,-0.5822
PUPIL,0.1399,0.0223
PUPIL,0.1114,-0.0562
PUPIL,0.1521,0.0673
PUPIL,0.1246,0.1546
ORB,0.1943,-0.7417
ORB,0.1827,0.7621
ORB,0.2248,0.7447
ORB,0.2065,-0.6344
ORB,0.1956,0.8215
ORB,0.2755,-0.6405
ORB,0.2455,0.6673
ORB,0.2787,0.7463
ORB,0.3248,-0.5771
ORB,0.3159,-0.6778
ORB,0.3592,-0.5003
ORB,0.3427,0.7297
ORB,0.4031,0.6799
ORB,0.4002,0.7789
ORB,0.4108,0.7388
ORB,0.4495,-0.5569
ORB,0.4588,-0.6532
ORB,0.4319,0.6911
ORB,0.4352,0.6213
ORB,0.4832,0.712
ORB,0.5126,-0.5386
ORB,0.5383,-0.6147
ORB,0.5288,0.5402
ORB,0.5406,-0.3655
ORB,0.5761,0.5625
ORB,0.5672,-0.5721
ORB,0.5931,-0.5121
ORB,0.6201,0.6334
ORB,0.5757,0.3707
ORB,0.5738,0.5377
ORB,0.6357,-0.3933
ORB,0.639,-0.4265
ORB,0.6565,0.5825
ORB,0.6618,0.2175
ORB,0.6535,0.372
ORB,0.6744,-0.4997
ORB,0.7008,-0.3277
ORB,0.7065,0.4105
ORB,0.6969,0.4482
ORB,0.6834,-0.075
ORB,0.6702,0.5284
ORB,0.7363,-0.2889
ORB,0.7133,-0.4547
ORB,0.7514,0.234
ORB,0.725,0.2993
ORB,0.7179,0.085
ORB,0.7582,0.4643
ORB,0.772,-0.3864
ORB,0.7238,0.1362
ORB,0.738,-0.4132
ORB,0.749,0.2129
ORB,0.7395,0.3252
ORB,0.749,-0.1978
ORB,0.8071,0.3779
ORB,0.7657,0.4074
ORB,0.7998,0.2504
ORB,0.7893,0.0943
ORB,0.8193,-0.0333
ORB,0.9288,0.2643
ORB,-0.7777,0.2497
ORB,-0.7683,0.02
ORB,-0.7458,-0.2258
ORB,-0.7456,0.2072
ORB,-0.7167,-0.3072
ORB,-0.6713,0.2082
ORB,-0.7206,0.282
ORB,-0.7054,0.3267
ORB,-0.6819,0.3968
ORB,-0.6528,-0.0564
ORB,-0.6458,0.4877
ORB,-0.6419,-0.3065
ORB,-0.6515,0.2215
ORB,-0.6538,0.2083
ORB,-0.6773,-0.6019
ORB,-0.6718,-0.1633
ORB,-0.6325,0.4077
ORB,-0.6403,-0.4457
ORB,-0.6268,-0.5013
ORB,-0.6111,0.37
ORB,-0.6298,0.3215
ORB,-0.6081,0.4417
ORB,-0.601,0.5569
ORB,-0.6098,0.4791
ORB,-0.5761,-0.4761
ORB,-0.6051,0.3893
ORB,-0.5508,-0.3627
ORB,-0.5544,0.6248
ORB,-0.5696,0.4924
ORB,-0.5568,0.5046
ORB,-0.5659,-0.6008
ORB,-0.5702,-0.4947
ORB,-0.5462,0.5303
ORB,-0.5267,0.6588
ORB,-0.5256,-0.686
ORB,-0.5364,-0.643
ORB,-0.4992,0.4942
ORB,-0.4838,-0.5015
ORB,-0.439,0.6537
ORB,-0.4645,-0.6353
ORB,-0.4313,0.5707
ORB,-0.446,0.6304
ORB,-0.4147,-0.5372
ORB,-0.4011,0.6964
ORB,-0.437,0.7337
ORB,-0.4086,-0.685
ORB,-0.3922,0.699
ORB,-0.4186,0.7776
ORB,-0.3936,-0.7184
ORB,-0.3588,-0.626
ORB,-0.3928,0.596
ORB,-0.3394,-0.7487
ORB,-0.3176,0.5937
ORB,-0.2967,0.7956
ORB,-0.3211,-0.6229
ORB,-0.2756,0.6473
ORB,-0.2944,0.7141
ORB,-0.2622,-0.5556
ORB,-0.2475,0.7083
ORB,-0.2239,0.8007
PUPIL,-0.2383,0.1284
ORB,-0.2189,-0.6878
PUPIL,-0.2372,0.0541
PUPIL,-0.2108,-0.0068
PUPIL,-0.2009,-0.0734
PUPIL,-0.1836,0.2423
ORB,-0.159,0.7223
PUPIL,-0.1572,0.1004
PUPIL,-0.173,0.0863
ORB,-0.1847,0.7459
ORB,-0.1373,0.7818
ORB,-0.1569,-0.7054
PUPIL,-0.1334,-0.0093
PUPIL,-0.143,-0.0395
PUPIL,-0.1308,0.0792
PUPIL,-0.109,0.1937
PUPIL,-0.1432,0.258
ORB,-0.102,0.7006
PUPIL,-0.126,0.1546
ORB,-0.076,0.8501
ORB,-0.0577,-0.6669
ORB,-0.0738,0.7724
ORB,-0.0722,-0.7427
PUPIL,-0.0789,0.0033
PUPIL,-0.092,0.2807
PUPIL,-0.0843,0.1857
PUPIL,-0.0816,0.1157
PUPIL,-0.0271,-0.0885
PUPIL,-0.017,0.1481
ORB,-0.051,0.7778
PUPIL,-0.044,-0.0897
PUPIL,-0.0039,-0.0497
PUPIL,-0.0253,0.1043
ORB,-0.0404,-0.6107
ORB,0.0074,0.8934
PUPIL,-0.0149,0.1204
PUPIL,-0.0071,0.0482
PUPIL,0.0161,0.1547
ORB,-0.0039,-0.6522
ORB,-0.0132,-0.7184
PUPIL,0.0165,0.2447
ORB,0.0011,-0.6586
PUPIL,0.0126,-0.089
ORB,0.0412,0.7436
ORB,0.056,0.8226
PUPIL,0.0546,0.0942
PUPIL,0.0921,0.036
PUPIL,0.1044,0.1415
PUPIL,0.0526,0.1943
ORB,0.1027,0.8187
PUPIL,0.1063,0.0953
PUPIL,0.1172,-0.0879
PUPIL,0.1213,-0.0098
PUPIL,0.1118,0.1978
ORB,0.1387,0.6862
ORB,0.1043,-0.6662
ORB,0.1131,-0.5784
PUPIL,0.1059,0.0083
PUPIL,0.1544,-0.0475
PUPIL,0.1211,0.0837
PUPIL,0.1079,0.1712
ORB,0.1491,-0.7309
ORB,0.1725,0.7264
ORB,0.216,0.7369
ORB,0.2304,-0.6432
ORB,0.2477,0.8346
ORB,0.2341,-0.6165
ORB,0.2645,0.6905
ORB,0.2876,0.7662
ORB,0.2695,-0.5981
ORB,0.3223,-0.6424
ORB,0.3219,-0.5123
ORB,0.3666,0.7515
ORB,0.4073,0.6604
ORB,0.3658,0.7804
ORB,0.4241,0.7766
ORB,0.432,-0.5446
ORB,0.4387,-0.6354
ORB,0.4824,0.6778
ORB,0.4728,0.5661
ORB,0.5233,0.7191
ORB,0.5472,-0.5343
ORB,0.525,-0.6411
ORB,0.5387,0.5396
ORB,0.5824,-0.3864
ORB,0.5803,0.5388
ORB,0.5966,-0.5428
ORB,0.6056,-0.525
ORB,0.5749,0.682
ORB,0.575,0.4127
ORB,0.6143,0.5059
ORB,0.6173,-0.3948
ORB,0.6468,-0.4016
ORB,0.6197,0.5756
ORB,0.6669,0.2591
ORB,0.6511,0.3709
ORB,0.679,-0.4819
ORB,0.661,-0.3274
ORB,0.6556,0.3895
ORB,0.6837,0.4611
ORB,0.7229,-0.0775
ORB,0.7038,0.5112
ORB,0.7225,-0.3028
ORB,0.7142,-0.4328
ORB,0.7501,0.2105
ORB,0.7073,0.2978
ORB,0.7435,0.0397
ORB,0.7523,0.463
ORB,0.7272,-0.3784
ORB,0.7525,0.1126
ORB,0.7724,-0.3885
ORB,0.7312,0.2201
ORB,0.7544,0.3309
ORB,0.7873,-0.2158
ORB,0.805,0.3534
ORB,0.7795,0.4082
ORB,0.8098,0.2329
ORB,0.798,0.0864
ORB,0.8303,-0.0084
ORB,0.8975,0.2681
ORB,-0.7724,0.2933
ORB,-0.7423,0.0194
ORB,-0.7991,-0.2275
ORB,-0.7495,0.1906
ORB,-0.7165,-0.3039
ORB,-0.6817,0.2342
ORB,-0.7033,0.2801
ORB,-0.6854,0.3236
ORB,-0.6777,0.4347
ORB,-0.6737,-0.0706
ORB,-0.6923,0.4686
ORB,-0.669,-0.2872
ORB,-0.6672,0.2072
ORB,-0.6676,0.2021
ORB,-0.6673,-0.5964
ORB,-0.6445,-0.1529
ORB,-0.6411,0.3514
ORB,-0.6435,-0.4146
ORB,-0.6385,-0.5079
ORB,-0.6824,0.3841
ORB,-0.5744,0.2984
ORB,-0.5952,0.4714
ORB,-0.6044,0.5832
ORB,-0.6176,0.5089
ORB,-0.5427,-0.4719
ORB,-0.562,0.4457
ORB,-0.5578,-0.3478
ORB,-0.6073,0.6287
ORB,-0.5705,0.4668
ORB,-0.5675,0.4992
ORB,-0.5265,-0.614
ORB,-0.5506,-0.5209
ORB,-0.5317,0.5454
ORB,-0.5347,0.6426
ORB,-0.5115,-0.6657
ORB,-0.5042,-0.6284
ORB,-0.4834,0.5113
ORB,-0.5183,-0.4989
ORB,-0.4646,0.6331
ORB,-0.4914,-0.6464
ORB,-0.4291,0.5676
ORB,-0.4216,0.6127
ORB,-0.4103,-0.5273
ORB,-0.4556,0.6844
ORB,-0.382,0.7813
ORB,-0.4126,-0.6376
ORB,-0.4041,0.6848
ORB,-0.3842,0.8075
ORB,-0.3698,-0.7643
ORB,-0.3609,-0.5911
ORB,-0.3372,0.6016
ORB,-0.3674,-0.7637
ORB,-0.2989,0.6435
ORB,-0.3197,0.8083
ORB,-0.2603,-0.6263
ORB,-0.2665,0.6457
ORB,-0.2937,0.7003
ORB,-0.2559,-0.5834
ORB,-0.2577,0.7256
ORB,-0.2406,0.8238
PUPIL,-0.2506,0.1363
ORB,-0.1942,-0.7064
PUPIL,-0.1877,0.0242
PUPIL,-0.1833,0.0332
PUPIL,-0.1713,-0.0509
PUPIL,-0.1996,0.2227
ORB,-0.1785,0.7348
PUPIL,-0.1811,0.1163
PUPIL,-0.1534,0.0936
ORB,-0.1686,0.7751
ORB,-0.1361,0.8424
ORB,-0.161,-0.6898
PUPIL,-0.128,-0.0316
PUPIL,-0.1267,-0.0497
PUPIL,-0.1719,0.0856
PUPIL,-0.1087,0.1725
PUPIL,-0.129,0.2468
ORB,-0.1319,0.7173
PUPIL,-0.1162,0.1634
ORB,-0.0886,0.8443
ORB,-0.0687,-0.6452
ORB,-0.1189,0.7351
ORB,-0.0603,-0.7512
PUPIL,-0.0666,0.0241
PUPIL,-0.0618,0.2911
PUPIL,-0.0457,0.1862
PUPIL,-0.0615,0.0883
PUPIL,-0.0295,-0.0992
PUPIL,-0.0489,0.1986
ORB,-0.0164,0.7842
PUPIL,-0.0566,-0.1079
PUPIL,-0.0339,-0.043
PUPIL,-0.0274,0.0621
ORB,-0.0055,-0.5973
ORB,-0.0075,0.8528
PUPIL,0.0044,0.1383
PUPIL,-0.0182,0.044
PUPIL,-0.0491,0.1593
ORB,-0.0291,-0.5918
ORB,0.002,-0.7576
PUPIL,-0.0043,0.2692
ORB,-0.0012,-0.6985
PUPIL,0.0512,-0.1167
ORB,0.0554,0.6734
ORB,0.0081,0.8413
PUPIL,0.0528,0.1123
PUPIL,0.0888,0.0294
PUPIL,0.0745,0.1807
PUPIL,0.0788,0.2147
ORB,0.0876,0.7704
PUPIL,0.097,0.1175
PUPIL,0.1026,-0.1255
PUPIL,0.1436,-0.054
PUPIL,0.1159,0.2098
ORB,0.0969,0.7005
ORB,0.0875,-0.6296
ORB,0.0767,-0.5825
PUPIL,0.1669,-0.0043
PUPIL,0.1189,-0.0262
PUPIL,0.1498,0.0655
PUPIL,0.1369,0.1676
ORB,0.2068,-0.722
ORB,0.1995,0.7458
ORB,0.2483,0.7647
ORB,0.1902,-0.6355
ORB,0.1902,0.7954
ORB,0.2745,-0.6139
ORB,0.2539,0.6482
ORB,0.2797,0.7427
ORB,0.3104,-0.5653
ORB,0.3389,-0.7038
ORB,0.387,-0.4955
ORB,0.342,0.7194
ORB,0.395,0.7057
ORB,0.3989,0.7931
ORB,0.4211,0.7244
ORB,0.4412,-0.5391
ORB,0.4563,-0.6491
ORB,0.4091,0.6704
ORB,0.4091,0.5929
ORB,0.487,0.6925
ORB,0.5281,-0.5628
ORB,0.5672,-0.6314
ORB,0.5197,0.554
ORB,0.5374,-0.3765
ORB,0.5474,0.5483
ORB,0.5537,-0.5835
ORB,0.5979,-0.5155
ORB,0.6436,0.644
ORB,0.5574,0.3909
ORB,0.5691,0.5671
ORB,0.6226,-0.3677
ORB,0.6594,-0.417
ORB,0.6861,0.5884
ORB,0.6799,0.1917
ORB,0.6628,0.4006
ORB,0.6669,-0.5068
ORB,0.7094,-0.3088
ORB,0.6905,0.3996
ORB,0.7238,0.4774
ORB,0.6739,-0.0548
ORB,0.6999,0.5333
ORB,0.7624,-0.305
ORB,0.7198,-0.432
ORB,0.7722,0.2215
ORB,0.7178,0.3047
ORB,0.7273,0.0661
ORB,0.7686,0.446
ORB,0.7568,-0.3706
ORB,0.734,0.1398
ORB,0.7488,-0.4145
ORB,0.758,0.1963
ORB,0.7251,0.3091
ORB,0.7238,-0.2264
ORB,0.8116,0.3675
ORB,0.7481,0.3925
ORB,0.7894,0.2367
ORB,0.7763,0.0723
ORB,0.8442,-0.0184
ORB,0.9365,0.27
ORB,-0.7772,0.2713
ORB,-0.7418,-0.0059
ORB,-0.7492,-0.2234
ORB,-0.7457,0.2021
ORB,-0.721,-0.2726
ORB,-0.6939,0.2233
ORB,-0.7226,0.2742
ORB,-0.7136,0.3708
ORB,-0.6957,0.4438
ORB,-0.6459,-0.0719
ORB,-0.6551,0.4864
ORB,-0.6457,-0.2594
ORB,-0.6671,0.2499
ORB,-0.6769,0.1919
ORB,-0.6305,-0.6233
ORB,-0.6859,-0.1441
ORB,-0.6539,0.3899
ORB,-0.633,-0.453
ORB,-0.6296,-0.5096
ORB,-0.6563,0.3701
ORB,-0.6197,0.3132
ORB,-0.6155,0.4558
ORB,-0.6155,0.5428
ORB,-0.6049,0.5218
ORB,-0.5889,-0.4863
ORB,-0.5764,0.4229
ORB,-0.5554,-0.356
ORB,-0.5739,0.6498
ORB,-0.5586,0.497
ORB,-0.5683,0.5311
ORB,-0.5671,-0.5772
ORB,-0.5356,-0.4965
ORB,-0.5395,0.5747
ORB,-0.519,0.6408
ORB,-0.5166,-0.6958
ORB,-0.5321,-0.6576
ORB,-0.523,0.5219
ORB,-0.5196,-0.5387
ORB,-0.4581,0.6447
ORB,-0.4595,-0.6122
ORB,-0.4432,0.6109
ORB,-0.4529,0.6073
ORB,-0.4001,-0.5308
ORB,-0.4068,0.6734
ORB,-0.4313,0.7282
ORB,-0.4144,-0.6438
ORB,-0.373,0.6593
ORB,-0.4227,0.8005
ORB,-0.3902,-0.7094
ORB,-0.3676,-0.6145
ORB,-0.381,0.6426
ORB,-0.3579,-0.7208
ORB,-0.3542,0.5913
ORB,-0.3119,0.8018
ORB,-0.2903,-0.6014
ORB,-0.3083,0.6324
ORB,-0.2953,0.7573
ORB,-0.2627,-0.595
ORB,-0.2474,0.7147
ORB,-0.2587,0.8119
PUPIL,-0.2412,0.139
ORB,-0.226,-0.7277
PUPIL,-0.2124,0.0142
PUPIL,-0.208,0.0012
PUPIL,-0.2027,-0.0691
PUPIL,-0.1648,0.2354
ORB,-0.1548,0.7289
PUPIL,-0.1655,0.0928
PUPIL,-0.1617,0.1148
ORB,-0.1995,0.784
ORB,-0.1755,0.806
ORB,-0.1562,-0.6862
PUPIL,-0.1542,0.0147
PUPIL,-0.1117,-0.0312
PUPIL,-0.1441,0.0558
PUPIL,-0.1039,0.1532
PUPIL,-0.13,0.2629
ORB,-0.1457,0.6786
PUPIL,-0.1138,0.1361
ORB,-0.0827,0.862
ORB,-0.0968,-0.654
ORB,-0.0604,0.758
ORB,-0.0999,-0.7119
PUPIL,-0.0695,-0.0237
PUPIL,-0.0361,0.2837
PUPIL,-0.0502,0.1663
PUPIL,-0.0556,0.0752
PUPIL,-0.021,-0.0594
PUPIL,-0.074,0.1681
ORB,-0.0498,0.7259
PUPIL,-0.0137,-0.0983
PUPIL,-0.02,-0.0185
PUPIL,-0.01,0.1015
ORB,-0.0116,-0.6087
ORB,0.0016,0.8431
PUPIL,-0.0123,0.1484
PUPIL,0.0083,0.0717
PUPIL,0.022,0.1724
ORB,0.0256,-0.6656
ORB,0.0099,-0.7608
PUPIL,-0.0206,0.2594
ORB,0.0227,-0.6939
PUPIL,0.0002,-0.0593
ORB,0.0532,0.7502
ORB,0.0349,0.855
PUPIL,0.072,0.0736
PUPIL,0.0465,0.0086
PUPIL,0.0623,0.134
PUPIL,0.0759,0.2149
ORB,0.1086,0.8132
PUPIL,0.1063,0.1279
PUPIL,0.1047,-0.0624
PUPIL,0.0957,-0.0096
PUPIL,0.0942,0.2368
ORB,0.1102,0.7062
ORB,0.1255,-0.657
ORB,0.0891,-0.6003
PUPIL,0.157,0.0096
PUPIL,0.1596,-0.0644
PUPIL,0.159,0.0702
PUPIL,0.1351,0.1535
ORB,0.1462,-0.7302
ORB,0.1459,0.7223
ORB,0.215,0.708
ORB,0.2085,-0.6453
ORB,0.2247,0.8604
ORB,0.2767,-0.6125
ORB,0.277,0.6724
ORB,0.2802,0.7435
ORB,0.3134,-0.599
ORB,0.3104,-0.6539
ORB,0.3365,-0.5299
ORB,0.3451,0.7143
ORB,0.4176,0.6679
ORB,0.4146,0.8009
ORB,0.4024,0.7581
ORB,0.4412,-0.5737
ORB,0.4722,-0.6372
ORB,0.4702,0.6763
ORB,0.4776,0.5714
ORB,0.5266,0.6866
ORB,0.4999,-0.5284
ORB,0.5119,-0.5994
ORB,0.5588,0.5322
ORB,0.591,-0.3659
ORB,0.5783,0.5223
ORB,0.5698,-0.5372
ORB,0.5982,-0.545
ORB,0.5837,0.6535
ORB,0.5723,0.3591
ORB,0.5838,0.5379
ORB,0.585,-0.4153
ORB,0.6102,-0.4005
ORB,0.6478,0.5385
ORB,0.6523,0.236
ORB,0.632,0.3484
ORB,0.6388,-0.4961
ORB,0.659,-0.3528
ORB,0.6846,0.3887
ORB,0.6855,0.4765
ORB,0.6636,-0.0714
ORB,0.7182,0.4962
ORB,0.6893,-0.3001
ORB,0.7057,-0.4433
ORB,0.7335,0.2464
ORB,0.7199,0.2896
ORB,0.7437,0.0567
ORB,0.7282,0.4828
ORB,0.7428,-0.3775
ORB,0.7579,0.165
ORB,0.7607,-0.4041
ORB,0.7745,0.2394
ORB,0.7623,0.3397
ORB,0.7478,-0.2136
ORB,0.7927,0.3603
ORB,0.7634,0.4015
ORB,0.8103,0.2301
ORB,0.8128,0.118
ORB,0.81,-0.0241
